X,Y,ID,Ottawa__Police_Division,Ottawa_Police_Sector,Report_Date,Incident_StartDate,Incident_EndDate,Weekday,Location_Type,Primary_Offence,ONS_Neighbourhood_2019,Bicycle_Status,Bicycle_Value,Bicycle_Make,Bicycle_Model,Bicycle_Type,Bicycle_Frame,Bicycle_Colour,Bicycle_Speed,X,Y,Census_Tract_Unique_ID,Census_Tract_Name,Object_ID,OBJECTID
368594.711,5029799.561,2187,Central,22,24-May-18,24-May-18,24-May-18,5,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,300,ORCO,UNKNOWN,MOUNTAIN,CHILD'S,N/A,,368594.711,5029799.561,5050018,18,2187,2186
367799.7079,5029420.559,2188,Central,22,25-May-18,13-May-18,23-May-18,1,University /College/ Learning Centre,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,900,RALEIGH MERIT 1,UNKNOWN,REGULAR,MEN'S,Black,18,367799.7079,5029420.559,5050019,19,2188,2187
368336.7101,5029551.56,2189,Central,22,28-May-18,27-May-18,28-May-18,1,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,500,GIANT,CROSS AFS,HYBRID,UNISEX,"Purple, Lavender, Mauve",,368336.7101,5029551.56,5050018,18,2189,2188
368452.711,5029269.557,2190,Central,22,2-Jun-18,2-Jun-18,2-Jun-18,7,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,950,SPECIALIZED,SIRRUS SPORT,RACER,N/A,Blue,,368452.711,5029269.557,5050018,18,2190,2189
368130.7101,5028792.553,2191,Central,22,7-Jun-18,7-Jun-18,7-Jun-18,5,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,650,LIV,UNKNOWN,HYBRID,WOMEN'S,"Purple, Lavender, Mauve",24,368130.7101,5028792.553,5050019,19,2191,2190
368532.6614,5029078.669,2192,Central,22,14-Jun-18,10-Jun-18,,1,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,500,GIANT,UNKNOWN,MOUNTAIN,MEN'S,N/A,1,368532.6614,5029078.669,5050018,18,2192,2191
368506.2197,5029140.087,2193,Central,22,19-Jun-18,19-Jun-18,19-Jun-18,3,Commercial Area /Shopping mall/ Cinema/Supermarket,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,200,NORCO,UNKNOWN,OTHER,MEN'S,Blue,14,368506.2197,5029140.087,5050018,18,2193,2192
368819.2871,5029924.92,2194,Central,22,21-Jun-18,12-Jun-18,14-Jun-18,3,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,700,SPECIALIZED,SIRRUS,OTHER,MEN'S,White,12,368819.2871,5029924.92,5050018,18,2194,2193
368712.833,5029584.974,2195,Central,22,22-Jun-18,21-Jun-18,22-Jun-18,5,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,500,LOUIS GARNEAU,URBANIA,OTHER,MEN'S,Grey,18,368712.833,5029584.974,5050018,18,2195,2194
368452.711,5029269.557,2196,Central,22,26-Jun-18,26-Jun-18,26-Jun-18,3,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,800,SPECIALIZED,ARIEL,REGULAR,WOMEN'S,Black,9,368452.711,5029269.557,5050018,18,2196,2195
368481.711,5029197.556,2197,Central,22,1-Jul-18,1-Jul-18,1-Jul-18,1,Fitness Places/ Stadium /Arena,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,650,LIV,UNKNOWN,HYBRID,WOMEN'S,Black,24,368481.711,5029197.556,5050018,18,2197,2196
368532.6614,5029078.669,2198,Central,22,4-Jul-18,20-Jun-18,4-Jul-18,4,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,729,NORCO,VFR 5,HYBRID,UNISEX,Black,24,368532.6614,5029078.669,5050018,18,2198,2197
367799.7079,5029420.559,2199,Central,22,7-Jul-18,5-Jul-18,6-Jul-18,5,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,200,IRON HORSE,UNKNOWN,MOUNTAIN,N/A,White,,367799.7079,5029420.559,5050019,19,2199,2198
368037.709,5029015.555,2200,Central,22,7-Jul-18,1-Jul-18,6-Jul-18,1,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,120,NISHIKI,MIXTE,REGULAR,WOMEN'S,Red,1,368037.709,5029015.555,5050019,19,2200,2199
368603.7645,5029198.308,2201,Central,22,8-Jul-18,7-Jul-18,7-Jul-18,7,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,600,MERCIER,KILO TT,RACER,MEN'S,Orange,1,368603.7645,5029198.308,5050018,18,2201,2200
368697.198,5029220.664,2202,Central,22,10-Jul-18,10-Jul-18,10-Jul-18,3,Private Properties,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,600,GT,KARAKORAM,MOUNTAIN,MEN'S,Blue,21,368697.198,5029220.664,5050018,18,2202,2201
368452.711,5029269.557,2203,Central,22,12-Jul-18,11-Jul-18,11-Jul-18,4,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,864.37,OPUS,SCHERZO,RACER,N/A,Grey,20,368452.711,5029269.557,5050018,18,2203,2202
368532.6614,5029078.669,2204,Central,22,12-Jul-18,10-Jul-18,11-Jul-18,3,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,770,NORCO,ATB STORM 7.2,MOUNTAIN,MEN'S,Grey,1,368532.6614,5029078.669,5050018,18,2204,2203
368712.833,5029584.974,2205,Central,22,16-Jul-18,15-Jul-18,16-Jul-18,1,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,600,TREK,FX2,HYBRID,MEN'S,Blue,8,368712.833,5029584.974,5050018,18,2205,2204
368637.2381,5029141.34,2206,Central,22,17-Jul-18,17-Jul-18,17-Jul-18,3,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,150,CITROEN,UNKNOWN,RACER,MEN'S,Turquoise,0,368637.2381,5029141.34,5050018,18,2206,2205
368637.2381,5029141.34,2207,Central,22,18-Jul-18,22-Apr-18,22-Apr-18,1,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,800,SPECIALIZED,DOLCE,RACER,WOMEN'S,Black,,368637.2381,5029141.34,5050018,18,2207,2206
367519.7071,5029162.557,2208,Central,22,23-Jul-18,20-Jul-18,21-Jul-18,6,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,2300,TREK,FX 7.4,HYBRID,MEN'S,White,27,367519.7071,5029162.557,5050019,19,2208,2207
367200.706,5029385.559,2209,Central,22,24-Jul-18,23-Jul-18,24-Jul-18,2,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,400,DIAMONDBACK,INSIGHT,HYBRID,MEN'S,White,,367200.706,5029385.559,5050035,35,2209,2208
368637.2381,5029141.34,2210,Central,22,26-Jul-18,26-Jul-18,26-Jul-18,5,Convenience Store / Chain Store/ Grocery Store/ Small Business,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,700,SPECIALIZED,UNKNOWN,RACER,WOMEN'S,White,21,368637.2381,5029141.34,5050018,18,2210,2209
368683.4376,5029244.601,2211,Central,22,1-Aug-18,31-Jul-18,1-Aug-18,3,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,800,ARGON,UNKNOWN,RACER,MEN'S,Blue,14,368683.4376,5029244.601,5050018,18,2211,2210
368507.7101,5029949.563,2212,Central,22,13-Aug-18,12-Aug-18,13-Aug-18,1,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,100,SCHWINN,UNKNOWN,MOUNTAIN,WOMEN'S,"Silver, Aluminum, Stainless Steel",15,368507.7101,5029949.563,5050036,36,2212,2211
367799.7079,5029420.559,2213,Central,22,20-Aug-18,29-Jun-18,6-Jul-18,6,University /College/ Learning Centre,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,700,STATE BICYCLE,CUSTOM FIXED GE,OTHER,MEN'S,Black,,367799.7079,5029420.559,5050019,19,2213,2212
368245.4951,5029055.159,2214,Central,22,21-Aug-18,20-Aug-18,21-Aug-18,2,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,680,SCOTT,MATRIX,REGULAR,WOMEN'S,Grey,1,368245.4951,5029055.159,5050018,18,2214,2213
367884.0503,5029862.442,2215,Central,22,23-Aug-18,7-Aug-18,14-Aug-18,3,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,300,NORCO,MONTEREY SL,REGULAR,UNISEX,Red,1,367884.0503,5029862.442,5050036,36,2215,2214
368305.7101,5029628.56,2216,Central,22,23-Aug-18,16-Aug-18,23-Aug-18,5,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,700,SPECIALIZED,SIRRUS 2017,REGULAR,MEN'S,Black,0,368305.7101,5029628.56,5050018,18,2216,2215
368577.7121,5028966.554,2217,Central,22,25-Aug-18,25-Aug-18,25-Aug-18,7,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,800,DETTO,UNKNOWN,RACER,MEN'S,Red,,368577.7121,5028966.554,5050018,18,2217,2216
368481.711,5029197.556,2218,Central,22,26-Aug-18,25-Aug-18,26-Aug-18,7,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,1950,GIANT,DEFY ADVANCED 2,RACER,MEN'S,Black,22,368481.711,5029197.556,5050018,18,2218,2217
368637.711,5029730.561,2219,Central,22,26-Aug-18,25-Aug-18,26-Aug-18,7,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,550,KONA,DEW,HYBRID,UNISEX,Blue,18,368637.711,5029730.561,5050018,18,2219,2218
368481.711,5029197.556,2220,Central,22,27-Aug-18,26-Aug-18,26-Aug-18,1,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,556.39,GIANT,CYPRESS '10 GY,HYBRID,MEN'S,Grey,,368481.711,5029197.556,5050018,18,2220,2219
367774.709,5028775.553,2221,Central,22,28-Aug-18,23-Aug-18,25-Aug-18,5,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,300,GIANT,UNKNOWN,REGULAR,UNISEX,"Silver, Aluminum, Stainless Steel",1,367774.709,5028775.553,5050019,19,2221,2220
367216.7049,5029600.561,2222,Central,22,30-Aug-18,29-Aug-18,30-Aug-18,4,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,300,BIANCHI,ADVANTAGE,HYBRID,MEN'S,Dark Blue,21,367216.7049,5029600.561,5050035,35,2222,2221
368007.709,5029087.556,2223,Central,22,31-Aug-18,30-Aug-18,31-Aug-18,5,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,3000,DAYMAK,FLORENCE,TRICYCLE,UNISEX,Black,5,368007.709,5029087.556,5050019,19,2223,2222
368481.711,5029197.556,2224,Central,22,1-Sep-18,31-Aug-18,1-Sep-18,6,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,1800,TREK,UNKNOWN,MOUNTAIN,WOMEN'S,White,0,368481.711,5029197.556,5050018,18,2224,2223
367799.7079,5029420.559,2225,Central,22,5-Sep-18,5-Sep-18,5-Sep-18,4,University /College/ Learning Centre,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,700,MARIN,FAIRFAX SC1,HYBRID,MEN'S,Black,16,367799.7079,5029420.559,5050019,19,2225,2224
368492.709,5030332.566,2226,Central,22,9-Sep-18,11-Aug-18,11-Aug-18,7,Commercial Area /Shopping mall/ Cinema/Supermarket,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,2500,FUJI,TRACK PRO (2008,RACER,MEN'S,Black,1,368492.709,5030332.566,5050036,36,2226,2225
368637.2381,5029141.34,2227,Central,22,18-Sep-18,18-Sep-18,18-Sep-18,3,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,100,SCHWINN,CROSS TRAINER,RACER,MEN'S,Red,,368637.2381,5029141.34,5050018,18,2227,2226
368241.217,5028857.725,2228,Central,22,20-Sep-18,17-Sep-18,20-Sep-18,2,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,750,GIANT,UNKNOWN,HYBRID,MEN'S,Blue,,368241.217,5028857.725,5050019,19,2228,2227
368589.711,5029513.559,2229,Central,22,21-Sep-18,20-Sep-18,21-Sep-18,5,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,800,ROCKEY MOUNTAIN,RC30,HYBRID,MEN'S,Blue,0,368589.711,5029513.559,5050018,18,2229,2228
367308.706,5029377.559,2230,Central,22,24-Sep-18,23-Sep-18,24-Sep-18,1,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,978,STEVENS,LTE,HYBRID,N/A,Black,24,367308.706,5029377.559,5050035,35,2230,2229
367799.7079,5029420.559,2231,Central,22,24-Sep-18,19-Sep-18,19-Sep-18,4,University /College/ Learning Centre,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,1550,MEC,COTEBYCICLE,OTHER,MEN'S,Black,20,367799.7079,5029420.559,5050019,19,2231,2230
367308.706,5029377.559,2232,Central,22,24-Sep-18,23-Sep-18,24-Sep-18,1,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,500,UNKNOWN,UNKNOWN,TOURING,MEN'S,"Silver, Aluminum, Stainless Steel",12,367308.706,5029377.559,5050035,35,2232,2231
367308.706,5029377.559,2233,Central,22,25-Sep-18,21-Sep-18,25-Sep-18,6,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,1300,CANNONDALE,QUICK CX2,HYBRID,MEN'S,Light Blue,,367308.706,5029377.559,5050035,35,2233,2232
367308.706,5029377.559,2234,Central,22,26-Sep-18,26-Sep-18,26-Sep-18,4,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,900,JAMIS,VENTURA COMP,HYBRID,MEN'S,Grey,21,367308.706,5029377.559,5050035,35,2234,2233
367354.8967,5029270.022,2235,Central,22,28-Sep-18,24-Sep-18,27-Sep-18,2,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,300,SPECIALIZED,HARD ROCK,MOUNTAIN,MEN'S,"Silver, Aluminum, Stainless Steel",24,367354.8967,5029270.022,5050019,19,2235,2234
368297.709,5030309.566,2236,Central,22,28-Sep-18,28-Sep-18,,6,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,565,SPECIALIZED,GLOBE,MOUNTAIN,MEN'S,Black,24,368297.709,5030309.566,5050036,36,2236,2235
367354.8967,5029270.022,2237,Central,22,29-Sep-18,27-Sep-18,29-Sep-18,5,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,150,MIELE,FIRENZE,REGULAR,WOMEN'S,Grey,6,367354.8967,5029270.022,5050019,19,2237,2236
367308.706,5029377.559,2238,Central,22,1-Oct-18,29-Sep-18,30-Sep-18,7,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,750,CANNONDALE, M700,MOUNTAIN,MEN'S,Brown,21,367308.706,5029377.559,5050035,35,2238,2237
367799.7079,5029420.559,2239,Central,22,2-Oct-18,1-Oct-18,2-Oct-18,2,University /College/ Learning Centre,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,500,JOE MAMMA,FIXE,OTHER,MEN'S,Black,1,367799.7079,5029420.559,5050019,19,2239,2238
368037.709,5029015.555,2240,Central,22,5-Oct-18,5-Oct-18,,6,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,400,JAMIS,CODA,HYBRID,MEN'S,"Black, Cream, Ivory",18,368037.709,5029015.555,5050019,19,2240,2239
368067.106,5028947.421,2241,Central,22,5-Oct-18,4-Oct-18,5-Oct-18,5,,THEFT<BICYCLE,Glebe - Dows Lake,Recovered,500,LOUIS GARNEAU,URBANIA5,HYBRID,MEN'S,Grey,12,368067.106,5028947.421,5050019,19,2241,2240
368070.1011,5029202.629,2242,Central,22,8-Oct-18,4-Oct-18,5-Oct-18,5,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,500,DIADORA,UNKNOWN,HYBRID,WOMEN'S,Grey,,368070.1011,5029202.629,5050019,19,2242,2241
368828.5721,5030022.709,2243,Central,22,1-Nov-18,1-Nov-18,1-Nov-18,5,,B&E NON-RESIDENC,Glebe - Dows Lake,Stolen,500,GIANT,UNKNOWN,MOUNTAIN,MEN'S,"Black, Gray",27,368828.5721,5030022.709,5050018,18,2243,2242
367089.8449,5029645.613,2244,Central,22,15-Apr-19,13-Apr-19,15-Apr-19,7,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,600,TREK,4500,MOUNTAIN,MEN'S,Blue,,367089.8449,5029645.613,5050035,35,2244,2243
368399.6381,5029398.237,2245,Central,22,19-Apr-19,19-Apr-19,19-Apr-19,6,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,500,TREK,BONTRAGER,TOURING,WOMEN'S,Light Blue,8,368399.6381,5029398.237,5050018,18,2245,2244
367841.7079,5029352.558,2246,Central,22,25-Apr-19,23-Apr-19,24-Apr-19,3,,B&E RESIDENCE,Glebe - Dows Lake,Stolen,1500,JAMIS,DAKAR XCR SPORT,MOUNTAIN,MEN'S,Light Blue,27,367841.7079,5029352.558,5050019,19,2246,2245
368637.2381,5029141.34,2247,Central,22,8-May-19,8-May-19,8-May-19,4,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,2000,NORCO,VALENCE 2017 DI,RACER,WOMEN'S,White,20,368637.2381,5029141.34,5050018,18,2247,2246
367799.7079,5029420.559,2248,Central,22,9-May-19,8-May-19,9-May-19,4,University /College/ Learning Centre,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,470,EVO,GRAND RAPID 1,HYBRID,MEN'S,Black,12,367799.7079,5029420.559,5050019,19,2248,2247
368428.8663,5029324.127,2249,Central,22,19-May-19,19-May-19,,1,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,4000,GIANT,TCX ADVANCE PRO,OTHER,MEN'S,Orange,11,368428.8663,5029324.127,5050018,18,2249,2248
367754.7079,5029494.559,2250,Central,22,22-May-19,21-May-19,22-May-19,3,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,350,NISHIKI,LANDEAU\\\\TRI,REGULAR,UNISEX,"Pink, Black",12,367754.7079,5029494.559,5050036,36,2250,2249
368637.2381,5029141.34,2251,Central,22,29-May-19,29-May-19,29-May-19,4,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,700,NORCO,STORM,MOUNTAIN,MEN'S,Grey,0,368637.2381,5029141.34,5050018,18,2251,2250
368637.2381,5029141.34,2252,Central,22,29-May-19,29-May-19,29-May-19,4,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,650,NORCO,STORM,MOUNTAIN,MEN'S,Grey,,368637.2381,5029141.34,5050018,18,2252,2251
367924.1012,5029797.263,2253,Central,22,30-May-19,29-May-19,30-May-19,4,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,600,NORCO,VFR 4 FORMA,HYBRID,WOMEN'S,Light Green ,1,367924.1012,5029797.263,5050036,36,2253,2252
368683.4376,5029244.601,2254,Central,22,30-May-19,29-May-19,29-May-19,4,Commercial Area /Shopping mall/ Cinema/Supermarket,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,550,GIANT,TALON 2,MOUNTAIN,MEN'S,Blue,9,368683.4376,5029244.601,5050018,18,2254,2253
368402.709,5029984.563,2255,Central,22,2-Jun-19,1-Jun-19,2-Jun-19,7,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,150,DYNACRAFT,GAUNTLET,MOUNTAIN,MEN'S,Grey,0,368402.709,5029984.563,5050036,36,2255,2254
368642.871,5029543.934,2256,Central,22,3-Jun-19,2-Jun-19,3-Jun-19,1,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,50,TREK,7200FX,HYBRID,WOMEN'S,Grey,18,368642.871,5029543.934,5050018,18,2256,2255
368239.709,5029787.562,2257,Central,22,4-Jun-19,4-Jun-19,4-Jun-19,3,Commercial Area /Shopping mall/ Cinema/Supermarket,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,500,CANNONDALE,SIMILAR TO QUIC,HYBRID,UNISEX,Dark Green ,21,368239.709,5029787.562,5050036,36,2257,2256
368273.709,5029703.561,2258,Central,22,6-Jun-19,6-Jun-19,6-Jun-19,5,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,1800,GIANTS,ANYROAD 1,RACER,MEN'S,Grey,,368273.709,5029703.561,5050018,18,2258,2257
367308.706,5029377.559,2259,Central,22,14-Jun-19,12-Jun-19,14-Jun-19,4,,THEFT<BICYCLE,Glebe - Dows Lake,Seized,1100,GIANT,CONTEND,RACER,MEN'S,"Black, Green ",18,367308.706,5029377.559,5050035,35,2259,2258
368594.711,5029799.561,2260,Central,22,18-Jun-19,12-Jun-19,18-Jun-19,4,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,,CYCLE KAMP INC,UNKNOWN,HYBRID,UNISEX,"Orange, Black",0,368594.711,5029799.561,5050018,18,2260,2259
368728.3079,5029342.493,2261,Central,22,21-Jun-19,20-Jun-19,21-Jun-19,5,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,250,SCHWIN,CRUISER/CLASSIC,REGULAR,WOMEN'S,Red,18,368728.3079,5029342.493,5050018,18,2261,2260
368728.3079,5029342.493,2262,Central,22,27-Jun-19,13-Jun-19,13-Jun-19,5,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,445,SPECIALIZED,HOTROCK 20,MOUNTAIN,CHILD'S,White,6,368728.3079,5029342.493,5050018,18,2262,2261
368428.8663,5029324.127,2263,Central,22,15-Jul-19,15-Jun-19,16-Jun-19,7,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,1000,BIANCHI,UNKNOWN,RACER,MEN'S,Blue,10,368428.8663,5029324.127,5050018,18,2263,2262
368161.406,5029255.076,2264,Central,22,16-Jul-19,13-Jul-19,16-Jul-19,7,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,350,NOVARA,DIADORA,MOUNTAIN,MEN'S,Black,,368161.406,5029255.076,5050019,19,2264,2263
368532.6614,5029078.669,2265,Central,22,17-Jul-19,16-Jul-19,17-Jul-19,3,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,100,GT,TRANSEO 4.0 CIT,HYBRID,MEN'S,Black,,368532.6614,5029078.669,5050018,18,2265,2264
367623.7071,5029714.562,2266,Central,22,17-Jul-19,16-Jul-19,17-Jul-19,3,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,800,ROCKY MOUNTAIN,WHISTLER 10,HYBRID,MEN'S,Blue,21,367623.7071,5029714.562,5050036,36,2266,2265
368428.8663,5029324.127,2267,Central,22,21-Jul-19,19-Jul-19,21-Jul-19,6,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,100,UNKNOWN,UNKNOWN,REGULAR,MEN'S,Blue,,368428.8663,5029324.127,5050018,18,2267,2266
368637.2381,5029141.34,2268,Central,22,22-Jul-19,22-Jul-19,22-Jul-19,2,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,100,SCHWINN,UNKNOWN,MOUNTAIN,MEN'S,Blue,21,368637.2381,5029141.34,5050018,18,2268,2267
367933.7079,5030047.564,2269,Central,22,22-Jul-19,21-Jul-19,22-Jul-19,1,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,400,TREK,4800,MOUNTAIN,MEN'S,Green,21,367933.7079,5030047.564,5050036,36,2269,2268
368273.709,5029703.561,2270,Central,22,23-Jul-19,23-Jul-19,23-Jul-19,3,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,600,NORCO,MOUNTAINEER,MOUNTAIN,WOMEN'S,Orange,12,368273.709,5029703.561,5050018,18,2270,2269
368476.7841,5029047.193,2271,Central,22,26-Jul-19,26-Jul-19,,6,Hospital/ Clinic/ Medical Services/ Pharmacy,THEFT<BICYCLE,Glebe - Dows Lake,Recovered,350,NORCO,UNKNOWN,MOUNTAIN,UNISEX,"Blue, Silver, Aluminum, Stainless Steel",21,368476.7841,5029047.193,5050018,18,2271,2270
368305.7101,5029628.56,2272,Central,22,28-Jul-19,14-Jul-19,28-Jul-19,1,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,300,DIAMONDBACK,OVERDRIVE,MOUNTAIN,MEN'S,Blue,21,368305.7101,5029628.56,5050018,18,2272,2271
368532.6614,5029078.669,2273,Central,22,30-Jul-19,30-Jul-19,30-Jul-19,3,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,750,CANNONDALE,QUICK 4,HYBRID,MEN'S,Grey,27,368532.6614,5029078.669,5050018,18,2273,2272
368273.709,5029703.561,2274,Central,22,1-Aug-19,1-Aug-19,1-Aug-19,5,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,600,TREK,UNKNOWN,HYBRID,WOMEN'S,Black,0,368273.709,5029703.561,5050018,18,2274,2273
367927.266,5029040.386,2275,Central,22,1-Aug-19,28-Jul-19,30-Jul-19,1,,THEFT<BICYCLE,Glebe - Dows Lake,Recovered,50,GIANT,RAPID,HYBRID,MEN'S,White,18,367927.266,5029040.386,5050019,19,2275,2274
367924.1012,5029797.263,2276,Central,22,1-Aug-19,31-Jul-19,31-Jul-19,4,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,850,RALEIGH,CADENT,HYBRID,MEN'S,Dark Blue,,367924.1012,5029797.263,5050036,36,2276,2275
368637.2381,5029141.34,2277,Central,22,2-Aug-19,2-Aug-19,2-Aug-19,6,Convenience Store / Chain Store/ Grocery Store/ Small Business,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,2000,NORCO,SEARCH,OTHER,WOMEN'S,Dark Green ,,368637.2381,5029141.34,5050018,18,2277,2276
367200.706,5029385.559,2278,Central,22,2-Aug-19,2-Aug-19,,6,Commercial / Corporate Places,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,650,LIV,2018 ALIGHT II,HYBRID,WOMEN'S,"Purple, Lavender, Mauve",,367200.706,5029385.559,5050035,35,2278,2277
368297.709,5030309.566,2279,Central,22,6-Aug-19,5-Aug-19,6-Aug-19,2,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,500,OPUS,MONDANO,HYBRID,UNISEX,Dark Green ,18,368297.709,5030309.566,5050036,36,2279,2278
368305.7101,5029628.56,2280,Central,22,7-Aug-19,6-Aug-19,6-Aug-19,3,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,1500,TREK,UNKNOWN,HYBRID,MEN'S,Black,21,368305.7101,5029628.56,5050018,18,2280,2279
368637.2381,5029141.34,2281,Central,22,7-Aug-19,7-Aug-19,7-Aug-19,4,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,600,SCHWINN,CHAPEL,HYBRID,UNISEX,Black,18,368637.2381,5029141.34,5050018,18,2281,2280
367774.709,5028775.553,2282,Central,22,7-Aug-19,7-Aug-19,,4,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,,SIMCOE STEP,THROUGH CLASSIC,OTHER,UNISEX,White,1,367774.709,5028775.553,5050019,19,2282,2281
368637.2381,5029141.34,2283,Central,22,8-Aug-19,7-Aug-19,7-Aug-19,4,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,500,NORCO,VFR 4,HYBRID,MEN'S,Black,,368637.2381,5029141.34,5050018,18,2283,2282
368683.4376,5029244.601,2284,Central,22,11-Aug-19,10-Aug-19,10-Aug-19,7,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,369.51,SCHWINN,SCH 700C GRID,HYBRID,WOMEN'S,"Purple, Lavender, Mauve",18,368683.4376,5029244.601,5050018,18,2284,2283
367172.7049,5029453.56,2285,Central,22,12-Aug-19,4-Aug-19,6-Aug-19,1,,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,2200,CINELLI,THE MACHINE,RACER,MEN'S,White,11,367172.7049,5029453.56,5050035,35,2285,2284
368798.7781,5029280.463,2286,Central,22,12-Aug-19,12-Aug-19,12-Aug-19,2,Park,THEFT<BICYCLE,Glebe - Dows Lake,Stolen,1200,SCOTT,ASPECT,MOUNTAIN,MEN'S,Green,28,368798.7781,5029280.463,5050018,18,2286,2285
